clip_id,syllable,filename,freq_rank,heard,status
v00507,chì,v00507.mp3,2306,chì,ok
v00508,chìa,v00508.mp3,2297,chìa,ok
v00509,chìm,v00509.mp3,1641,khiêm,mismatch
v00510,chình,v00510.mp3,4173,trinh,mismatch
v00511,chìu,v00511.mp3,6349,chù,mismatch
v00512,chí,v00512.mp3,311,chỉ,tone_mismatch
v00513,chía,v00513.mp3,5492,chía,ok
v00514,chích,v00514.mp3,2479,chích,ok
v00515,chím,v00515.mp3,5138,chín,mismatch
v00516,chín,v00516.mp3,1436,chín,ok
v00517,chính,v00517.mp3,67,chín,mismatch
v00518,chíp,v00518.mp3,3792,chết,mismatch
v00519,chít,v00519.mp3,3486,chết,mismatch
v00520,chíu,v00520.mp3,7027,chiếu,mismatch
v00521,chò,v00521.mp3,5342,trò,mismatch
v00522,chòi,v00522.mp3,2889,rồi,mismatch
v00523,chòm,v00523.mp3,4025,trăm,mismatch
v00524,chòng,v00524.mp3,5201,còng,mismatch
v00525,chó,v00525.mp3,1565,chó,ok
v00526,chóc,v00526.mp3,4166,kóc,mismatch
v00527,chói,v00527.mp3,3298,trời,mismatch
v00528,chón,v00528.mp3,6321,chấn,mismatch
v00529,chóng,v00529.mp3,936,trống,mismatch
v00530,chóp,v00530.mp3,4180,chết,mismatch
v00531,chót,v00531.mp3,2783,chất,mismatch
v00532,chô,v00532.mp3,5824,chúa,mismatch
v00533,chôi,v00533.mp3,6696,rồi,mismatch
v00534,chôm,v00534.mp3,3095,trâm,mismatch
v00535,chôn,v00535.mp3,1988,trump,mismatch
v00536,chông,v00536.mp3,3312,trông,mismatch
v00537,chõ,v00537.mp3,5725,chó,tone_mismatch
v00538,chõng,v00538.mp3,5448,chống,mismatch
v00539,chù,v00539.mp3,5447,chu,tone_mismatch
v00540,chùa,v00540.mp3,1424,chuột,mismatch
v00541,chùi,v00541.mp3,3502,truôi,mismatch
v00542,chùm,v00542.mp3,2668,trưng,mismatch
v00543,chùn,v00543.mp3,4053,trung,mismatch
v00544,chùng,v00544.mp3,3658,trung,mismatch
v00545,chú,v00545.mp3,712,chú,ok
v00546,chúa,v00546.mp3,1845,chuốc,mismatch
v00547,chúc,v00547.mp3,1278,trước,mismatch
v00548,chúi,v00548.mp3,4616,chuối,mismatch
v00549,chúm,v00549.mp3,5128,chứng,mismatch
v00550,chúng,v00550.mp3,170,chúng,ok
v00551,chút,v00551.mp3,1093,trước,mismatch
v00552,chăm,v00552.mp3,715,trâm,mismatch
v00553,chăn,v00553.mp3,1309,trăng,mismatch
v00554,chăng,v00554.mp3,2085,trăng,mismatch
v00555,chĩa,v00555.mp3,3763,chĩa,ok
v00556,chĩnh,v00556.mp3,5390,chỉnh,tone_mismatch
v00557,chũ,v00557.mp3,5463,chủ,tone_mismatch
v00558,chũi,v00558.mp3,6895,chuỗi,mismatch
v00559,chũm,v00559.mp3,6260,chứng,mismatch
v00560,chũng,v00560.mp3,6320,chúng,tone_mismatch
v00561,chơ,v00561.mp3,4306,chơi,mismatch
v00562,chơi,v00562.mp3,578,chơi,ok
v00563,chơm,v00563.mp3,7180,trâm,mismatch
v00564,chơn,v00564.mp3,3253,hìnhtrưng,mismatch
v00565,chư,v00565.mp3,2853,chứ,tone_mismatch
v00566,chưa,v00566.mp3,183,chưa,ok
v00567,chưn,v00567.mp3,6608,trưng,mismatch
v00568,chưng,v00568.mp3,2381,trưng,mismatch
v00569,chươi,v00569.mp3,6766,chui,mismatch
v00570,chương,v00570.mp3,352,trứng,mismatch
v00571,chước,v00571.mp3,2998,trước,mismatch
v00572,chướng,v00572.mp3,3004,trứng,mismatch
v00573,chườm,v00573.mp3,4011,trường,mismatch
v00574,chường,v00574.mp3,4290,unktrường,mismatch
v00575,chưởng,v00575.mp3,3839,trưởng,mismatch
v00576,chược,v00576.mp3,6486,unk,mismatch
v00577,chượp,v00577.mp3,5768,trước,mismatch
v00578,chượt,v00578.mp3,6171,trược,mismatch
v00579,chạ,v00579.mp3,5370,chả,tone_mismatch
v00580,chạc,v00580.mp3,3649,chạc,ok
v00581,chạch,v00581.mp3,5133,trạch,mismatch
v00582,chạm,v00582.mp3,1328,chạm,ok
v00583,chạn,v00583.mp3,4954,chàng,mismatch
v00584,chạng,v00584.mp3,4655,trạng,mismatch
v00585,chạnh,v00585.mp3,3431,tránh,mismatch
v00586,chạo,v00586.mp3,5691,chảo,tone_mismatch
v00587,chạp,v00587.mp3,2662,chạp,ok
v00588,chạy,v00588.mp3,547,chảy,tone_mismatch
v00589,chả,v00589.mp3,1855,trả,mismatch
v00590,chải,v00590.mp3,2523,trái,mismatch
v00591,chản,v00591.mp3,5907,chẳng,mismatch
v00592,chảng,v00592.mp3,6136,chẳng,mismatch
v00593,chảnh,v00593.mp3,3088,tránh,mismatch
v00594,chảo,v00594.mp3,2565,chảo,ok
v00595,chảy,v00595.mp3,1208,chảy,ok
v00596,chấm,v00596.mp3,1234,chấm,ok
v00597,chấn,v00597.mp3,1225,trấn,mismatch
v00598,chấp,v00598.mp3,664,chắc,mismatch
v00599,chất,v00599.mp3,218,chức,mismatch
v00600,chấu,v00600.mp3,4097,chấu,ok
v00601,chấy,v00601.mp3,4953,cháy,mismatch
v00602,chầm,v00602.mp3,3820,trăm,mismatch
v00603,chần,v00603.mp3,3248,sân,mismatch
v00604,chầu,v00604.mp3,3400,châu,tone_mismatch
v00605,chầy,v00605.mp3,6074,trầy,mismatch
v00606,chẩm,v00606.mp3,5225,chấm,tone_mismatch
v00607,chẩn,v00607.mp3,1619,trấn,mismatch
v00608,chẩu,v00608.mp3,5786,chấu,tone_mismatch
v00609,chẩy,v00609.mp3,5726,chỉ,mismatch
v00610,chẫm,v00610.mp3,5803,chấm,tone_mismatch
v00611,chậc,v00611.mp3,6699,chật,mismatch
v00612,chậm,v00612.mp3,1097,chậm,ok
v00613,chận,v00613.mp3,6002,trận,mismatch
v00614,chập,v00614.mp3,2811,chập,ok
v00615,chật,v00615.mp3,2074,rất,mismatch
v00616,chậu,v00616.mp3,2070,chẩu,tone_mismatch
v00617,chậy,v00617.mp3,6299,những,mismatch
v00618,chắc,v00618.mp3,790,chắc,ok
v00619,chắm,v00619.mp3,6697,chấm,mismatch
v00620,chắn,v00620.mp3,1043,chắn,ok
v00621,chắp,v00621.mp3,3065,chắc,mismatch
v00622,chắt,v00622.mp3,2902,chắc,mismatch
v00623,chằm,v00623.mp3,3749,chăm,tone_mismatch
v00624,chằn,v00624.mp3,5692,trần,mismatch
v00625,chằng,v00625.mp3,2978,trăng,mismatch
v00626,chẳm,v00626.mp3,6568,chấm,mismatch
v00627,chẳn,v00627.mp3,6172,chẳng,mismatch
v00628,chẳng,v00628.mp3,766,chẳng,ok
v00629,chẵn,v00629.mp3,4040,chẳng,mismatch
v00630,chặc,v00630.mp3,5705,dạ,mismatch
v00631,chặm,v00631.mp3,7030,chậm,mismatch
v00632,chặn,v00632.mp3,1259,chẳng,mismatch
v00633,chặng,v00633.mp3,2044,chẳng,tone_mismatch
v00634,chặp,v00634.mp3,5648,chập,mismatch
v00635,chặt,v00635.mp3,943,chắc,mismatch
v00636,chẹm,v00636.mp3,6946,kìm,mismatch
v00637,chẹn,v00637.mp3,5399,chuyện,mismatch
v00638,chẹo,v00638.mp3,5883,triệu,mismatch
v00639,chẹp,v00639.mp3,6048,chẹp,ok
v00640,chẹt,v00640.mp3,4864,trẻ,mismatch
v00641,chẻ,v00641.mp3,3969,trẻ,mismatch
v00642,chẻo,v00642.mp3,5958,kiểu,mismatch
v00643,chẽ,v00643.mp3,1362,trẻ,mismatch
v00644,chẽm,v00644.mp3,5391,chỉm,mismatch
v00645,chẽn,v00645.mp3,6135,chín,mismatch
v00646,chế,v00646.mp3,312,chị,mismatch
v00647,chếch,v00647.mp3,5115,chết,mismatch
v00648,chếm,v00648.mp3,7181,chém,mismatch
v00649,chếnh,v00649.mp3,5269,chính,mismatch
v00650,chết,v00650.mp3,579,chết,ok
v00651,chếu,v00651.mp3,7028,chiếu,mismatch
v00652,chề,v00652.mp3,4574,chê,tone_mismatch
v00653,chềnh,v00653.mp3,6489,trên,mismatch
v00654,chều,v00654.mp3,6897,nchiêu,mismatch
v00655,chể,v00655.mp3,7029,trễ,mismatch
v00656,chểnh,v00656.mp3,5007,chỉnh,mismatch
v00657,chễ,v00657.mp3,5195,trễ,mismatch
v00658,chễm,v00658.mp3,5406,kém,mismatch
v00659,chệ,v00659.mp3,5407,trẻ,mismatch
v00660,chệch,v00660.mp3,3648,chạm,mismatch
v00661,chệnh,v00661.mp3,6261,trển,mismatch
v00662,chỉ,v00662.mp3,59,chỉ,ok
v00663,chỉa,v00663.mp3,5585,trẻ,mismatch
v00664,chỉn,v00664.mp3,3226,chín,tone_mismatch
v00665,chỉnh,v00665.mp3,813,chín,mismatch
v00666,chị,v00666.mp3,182,chị,ok
v00667,chịa,v00667.mp3,6609,chỉ,mismatch
v00668,chịt,v00668.mp3,3797,chịt,ok
v00669,chịu,v00669.mp3,651,chiều,mismatch
v00670,chọ,v00670.mp3,5944,chò,tone_mismatch
v00671,chọc,v00671.mp3,2505,chọc,ok
v00672,chọi,v00672.mp3,2522,trời,mismatch
v00673,chọn,v00673.mp3,428,chẩn,mismatch
v00674,chọt,v00674.mp3,4379,trật,mismatch
v00675,chỏ,v00675.mp3,4985,trỏ,mismatch
v00676,chỏi,v00676.mp3,6047,trời,mismatch
v00677,chỏm,v00677.mp3,5202,trỏm,mismatch
v00678,chỏng,v00678.mp3,4706,trống,mismatch
v00679,chốc,v00679.mp3,2828,chốc,ok
v00680,chối,v00680.mp3,1420,trỗi,mismatch
v00681,chốm,v00681.mp3,6454,trốn,mismatch
v00682,chốn,v00682.mp3,2327,trốn,mismatch
v00683,chống,v00683.mp3,631,trống,mismatch
v00684,chốp,v00684.mp3,6453,chết,mismatch
v00685,chốt,v00685.mp3,1427,trước,mismatch
v00686,chồ,v00686.mp3,5639,cầu,mismatch
v00687,chồi,v00687.mp3,4102,rồi,mismatch
v00688,chồm,v00688.mp3,4365,tron,mismatch
v00689,chồn,v00689.mp3,3547,trung,mismatch
v00690,chồng,v00690.mp3,307,trông,mismatch
v00691,chổ,v00691.mp3,5403,chỗ,tone_mismatch
v00692,chổi,v00692.mp3,3367,trỗi,mismatch
v00693,chổm,v00693.mp3,5248,trộm,mismatch
v00694,chổng,v00694.mp3,5351,trống,mismatch
v00695,chỗ,v00695.mp3,738,chỗ,ok
v00696,chội,v00696.mp3,3246,trội,mismatch
v00697,chộn,v00697.mp3,5017,trộn,mismatch
v00698,chộp,v00698.mp3,4305,chộp,ok
v00699,chột,v00699.mp3,4191,chuột,mismatch
v00700,chớ,v00700.mp3,3553,trước,mismatch
v00701,chới,v00701.mp3,4128,chế,mismatch
v00702,chớm,v00702.mp3,4142,chớm,ok
v00703,chớn,v00703.mp3,6767,trứng,mismatch
v00704,chớp,v00704.mp3,2928,trước,mismatch
v00705,chờ,v00705.mp3,812,chờ,ok
v00706,chời,v00706.mp3,6487,trời,mismatch
v00707,chờn,v00707.mp3,4372,sơn,mismatch
v00708,chở,v00708.mp3,916,trở,mismatch
v00709,chởm,v00709.mp3,4799,trởm,mismatch
v00710,chợ,v00710.mp3,788,chở,tone_mismatch
v00711,chợp,v00711.mp3,3926,chụp,mismatch
v00712,chợt,v00712.mp3,2694,chợt,ok
v00713,chục,v00713.mp3,927,chụp,mismatch
v00714,chụm,v00714.mp3,4980,trừng,mismatch
v00715,chụp,v00715.mp3,998,chụp,ok
v00716,chụt,v00716.mp3,6046,chụp,mismatch
v00717,chủ,v00717.mp3,93,chủ,ok
v00718,chủa,v00718.mp3,7026,chúa,tone_mismatch
v00719,chủng,v00719.mp3,1508,chúng,tone_mismatch
v00720,chứ,v00720.mp3,754,trước,mismatch
v00721,chứa,v00721.mp3,980,chứ,mismatch
v00722,chức,v00722.mp3,126,trước,mismatch
v00723,chứng,v00723.mp3,370,trứng,mismatch
v00724,chứt,v00724.mp3,4687,chiếc,mismatch
v00725,chừ,v00725.mp3,3404,trừ,mismatch
v00726,chừa,v00726.mp3,3828,chơi,mismatch
v00727,chừn,v00727.mp3,6812,trừng,mismatch
v00728,chừng,v00728.mp3,1478,trừng,mismatch
v00729,chử,v00729.mp3,4250,chữ,tone_mismatch
v00730,chửa,v00730.mp3,4125,trữa,mismatch
v00731,chửi,v00731.mp3,1832,chửi,ok
v00732,chửng,v00732.mp3,4454,chứng,tone_mismatch
v00733,chữ,v00733.mp3,1058,chữ,ok
v00734,chữa,v00734.mp3,746,chữa,ok
v00735,chững,v00735.mp3,2817,trứng,mismatch
v00736,chực,v00736.mp3,3752,chực,ok
v00737,chựng,v00737.mp3,6073,chừng,tone_mismatch
v00738,co,v00738.mp3,1487,các,mismatch
v00739,coa,v00739.mp3,6607,qua,mismatch
v00740,coan,v00740.mp3,7176,quang,mismatch
v00741,coe,v00741.mp3,6375,quen,mismatch
v00742,coi,v00742.mp3,962,cói,tone_mismatch
v00743,com,v00743.mp3,1751,căm,mismatch
v00744,con,v00744.mp3,62,cân,mismatch
v00745,cong,v00745.mp3,2098,đóng,mismatch
v00746,coong,v00746.mp3,5653,công,mismatch
v00747,coóc,v00747.mp3,7025,cốc,mismatch
v00748,coóng,v00748.mp3,5737,cống,mismatch
v00749,cu,v00749.mp3,2695,khu,mismatch
v00750,cua,v00750.mp3,1846,cua,ok
v00751,cui,v00751.mp3,3738,côi,mismatch
v00752,cum,v00752.mp3,5836,câm,mismatch
v00753,cun,v00753.mp3,5593,cung,mismatch
v00754,cung,v00754.mp3,596,cùng,tone_mismatch
v00755,cuông,v00755.mp3,3607,cùng,mismatch
v00756,cuốc,v00756.mp3,3149,quốc,mismatch
v00757,cuối,v00757.mp3,480,cối,mismatch
v00758,cuốn,v00758.mp3,1010,cố,mismatch
v00759,cuống,v00759.mp3,2824,cúm,mismatch
v00760,cuồn,v00760.mp3,4044,cùng,mismatch
v00761,cuồng,v00761.mp3,2241,cụ,mismatch
v00762,cuổi,v00762.mp3,6893,cổdích,mismatch
v00763,cuộc,v00763.mp3,203,cuộc,ok
v00764,cuội,v00764.mp3,4318,khổi,mismatch
v00765,cuộn,v00765.mp3,2543,cũng,mismatch
v00766,cuộng,v00766.mp3,6811,cũng,mismatch
v00767,cà,v00767.mp3,809,kà,mismatch
v00768,cài,v00768.mp3,2476,cai,tone_mismatch
v00769,càm,v00769.mp3,5380,cam,tone_mismatch
v00770,càn,v00770.mp3,3590,càng,mismatch
v00771,càng,v00771.mp3,561,càng,ok
v00772,cành,v00772.mp3,2134,cành,ok
v00773,cào,v00773.mp3,2538,cạo,tone_mismatch
v00774,càu,v00774.mp3,4975,cao,mismatch
v00775,cày,v00775.mp3,2531,cây,mismatch
v00776,cá,v00776.mp3,332,cá,ok
v00777,các,v00777.mp3,4,các,ok
v00778,cách,v00778.mp3,159,cắt,mismatch
v00779,cái,v00779.mp3,400,cái,ok
v00780,cám,v00780.mp3,1983,cám,ok
v00781,cán,v00781.mp3,549,chán,mismatch
v00782,cáng,v00782.mp3,3744,cán,mismatch
v00783,cánh,v00783.mp3,1003,kánh,mismatch
v00784,cáo,v00784.mp3,308,cáo,ok
v00785,cáp,v00785.mp3,2108,cáp,ok
v00786,cát,v00786.mp3,1141,các,mismatch
v00787,cáu,v00787.mp3,2900,cáu,ok
v00788,cáy,v00788.mp3,5086,đấy,mismatch
v00789,câm,v00789.mp3,3313,cam,mismatch
v00790,cân,v00790.mp3,839,cưng,mismatch
v00791,câng,v00791.mp3,6768,cưng,mismatch
v00792,câu,v00792.mp3,430,câu,ok
v00793,cây,v00793.mp3,463,cấy,tone_mismatch
v00794,cãi,v00794.mp3,1373,cấy,mismatch
v00795,cò,v00795.mp3,2183,cò,ok
v00796,còi,v00796.mp3,2354,coi,tone_mismatch
v00797,còm,v00797.mp3,4405,cầm,mismatch
v00798,còn,v00798.mp3,75,còn,ok
v00799,còng,v00799.mp3,3002,công,mismatch
v00800,có,v00800.mp3,3,toát,mismatch
v00801,cóc,v00801.mp3,2120,cấp,mismatch
v00802,cói,v00802.mp3,4482,cói,ok
v00803,cón,v00803.mp3,6134,cấn,mismatch
v00804,cóng,v00804.mp3,4682,cống,mismatch
v00805,cóp,v00805.mp3,3274,cấp,mismatch
v00806,cót,v00806.mp3,4795,có,mismatch
v00807,cô,v00807.mp3,152,cô,ok
v00808,côi,v00808.mp3,2461,côi,ok
v00809,côm,v00809.mp3,5957,công,mismatch
v00810,côn,v00810.mp3,1903,cũng,mismatch
v00811,công,v00811.mp3,14,công,ok
v00812,cõ,v00812.mp3,6259,có,tone_mismatch
v00813,cõi,v00813.mp3,2915,cởi,mismatch
v00814,cõn,v00814.mp3,6230,cẩn,mismatch
v00815,cõng,v00815.mp3,3132,cống,mismatch
v00816,cù,v00816.mp3,2415,cô,mismatch
v00817,cùa,v00817.mp3,5095,của,tone_mismatch
v00818,cùi,v00818.mp3,3862,côi,mismatch
v00819,cùm,v00819.mp3,4541,cầm,mismatch
v00820,cùn,v00820.mp3,5337,cùng,mismatch
v00821,cùng,v00821.mp3,106,cùng,ok
v00822,cú,v00822.mp3,1611,cú,ok
v00823,cúa,v00823.mp3,5801,cút,mismatch
v00824,cúc,v00824.mp3,2053,cúc,ok
v00825,cúi,v00825.mp3,2602,cúi,ok
v00826,cúm,v00826.mp3,2470,cống,mismatch
v00827,cún,v00827.mp3,4081,cũng,mismatch
v00828,cúng,v00828.mp3,1970,cúng,ok
v00829,cúp,v00829.mp3,2814,cức,mismatch
v00830,cút,v00830.mp3,3384,cúc,mismatch
v00831,căm,v00831.mp3,3310,kăm,mismatch
v00832,căn,v00832.mp3,477,trăng,mismatch
v00833,căng,v00833.mp3,1333,càng,mismatch
v00834,cũ,v00834.mp3,868,cú,tone_mismatch
v00835,cũa,v00835.mp3,6656,của,tone_mismatch
v00836,cũi,v00836.mp3,4636,củi,tone_mismatch
v00837,cũn,v00837.mp3,5259,cũng,mismatch
v00838,cũng,v00838.mp3,23,cũng,ok
v00839,cơ,v00839.mp3,69,cứ,mismatch
v00840,cơi,v00840.mp3,3628,cây,mismatch
v00841,cơm,v00841.mp3,1094,cơm,ok
v00842,cơn,v00842.mp3,1115,cưng,mismatch
v00843,cư,v00843.mp3,706,cứ,tone_mismatch
v00844,cưa,v00844.mp3,2598,cứ,mismatch
v00845,cưng,v00845.mp3,2472,cưng,ok
v00846,cưu,v00846.mp3,3787,cựu,tone_mismatch
v00847,cươi,v00847.mp3,7024,cười,tone_mismatch
v00848,cươn,v00848.mp3,6892,cường,mismatch
v00849,cương,v00849.mp3,1265,cương,ok
v00850,cước,v00850.mp3,1899,cước,ok
v00851,cưới,v00851.mp3,955,cưới,ok
v00852,cướp,v00852.mp3,1017,cướp,ok
v00853,cười,v00853.mp3,951,cười,ok
v00854,cườm,v00854.mp3,4705,khươm,mismatch
v00855,cường,v00855.mp3,599,cừ,mismatch
v00856,cưỡi,v00856.mp3,3416,cưới,tone_mismatch
v00857,cưỡng,v00857.mp3,1703,cửng,mismatch
v00858,cược,v00858.mp3,2973,cực,mismatch
v00859,cạ,v00859.mp3,5196,cả,tone_mismatch
v00860,cạc,v00860.mp3,6109,kate,mismatch
v00861,cạch,v00861.mp3,4406,cả,mismatch
v00862,cạm,v00862.mp3,4050,cảm,tone_mismatch
v00863,cạn,v00863.mp3,1990,địnhcảng,mismatch
v00864,cạng,v00864.mp3,7031,cẳng,mismatch
v00865,cạnh,v00865.mp3,531,cận,mismatch
v00866,cạo,v00866.mp3,2970,cậu,mismatch
v00867,cạp,v00867.mp3,3276,cặp,mismatch
v00868,cạy,v00868.mp3,3453,kể,mismatch
v00869,cả,v00869.mp3,118,cả,ok
v00870,cải,v00870.mp3,736,kẻ,mismatch
v00871,cảm,v00871.mp3,252,cảm,ok
v00872,cản,v00872.mp3,1461,cảng,mismatch
v00873,cảng,v00873.mp3,1134,cảng,ok
v00874,cảnh,v00874.mp3,256,kỉnh,mismatch
v00875,cảo,v00875.mp3,4285,cảo,ok
v00876,cảu,v00876.mp3,5693,cáo,mismatch
v00877,cấc,v00877.mp3,6262,cất,mismatch
v00878,cấm,v00878.mp3,1045,cấm,ok
v00879,cấn,v00879.mp3,2864,cấn,ok
v00880,cấp,v00880.mp3,141,cấp,ok
v00881,cất,v00881.mp3,1464,cất,ok
v00882,cấu,v00882.mp3,979,cấu,ok
v00883,cấy,v00883.mp3,2253,kí,mismatch
v00884,cầm,v00884.mp3,874,cầm,ok
v00885,cần,v00885.mp3,176,công,mismatch
v00886,cầu,v00886.mp3,164,cầu,ok
v00887,cầy,v00887.mp3,4181,kỳ,mismatch
v00888,cẩm,v00888.mp3,1498,cấm,tone_mismatch
v00889,cẩn,v00889.mp3,1592,cấn,tone_mismatch
v00890,cẩu,v00890.mp3,2139,cậu,tone_mismatch
v00891,cẫng,v00891.mp3,5787,cững,mismatch
v00892,cận,v00892.mp3,925,cẩn,tone_mismatch
v00893,cập,v00893.mp3,981,cặp,mismatch
v00894,cật,v00894.mp3,3654,cực,mismatch
v00895,cậu,v00895.mp3,978,cầu,tone_mismatch
v00896,cậy,v00896.mp3,2052,kệ,mismatch
v00897,cắc,v00897.mp3,4935,két,mismatch
v00898,cắm,v00898.mp3,1963,cấm,mismatch
v00899,cắn,v00899.mp3,2157,trắng,mismatch
v00900,cắp,v00900.mp3,1474,cấp,mismatch
v00901,cắt,v00901.mp3,896,cắt,ok
v00902,cằm,v00902.mp3,3010,cầm,mismatch
v00903,cằn,v00903.mp3,3295,trăng,mismatch
v00904,cẳm,v00904.mp3,6814,cấm,mismatch
v00905,cẳng,v00905.mp3,3078,cẳng,ok
v00906,cặm,v00906.mp3,3912,cầm,mismatch
v00907,cặn,v00907.mp3,3114,cẳng,mismatch
v00908,cặng,v00908.mp3,6769,cẳng,tone_mismatch
v00909,cặp,v00909.mp3,1026,cặp,ok
v00910,cặt,v00910.mp3,6137,đặc,mismatch
v00911,cọ,v00911.mp3,2573,có,tone_mismatch
v00912,cọc,v00912.mp3,2116,unkcọc,mismatch
v00913,cọi,v00913.mp3,6657,cóấy,mismatch
v00914,cọn,v00914.mp3,5822,cộng,mismatch
v00915,cọng,v00915.mp3,3586,cổng,mismatch
v00916,cọp,v00916.mp3,4034,cạp,mismatch
v00917,cọt,v00917.mp3,5185,cọc,mismatch
v00918,cỏ,v00918.mp3,1583,có,tone_mismatch
v00919,cỏi,v00919.mp3,3901,kởi,mismatch
v00920,cỏn,v00920.mp3,5131,cấn,mismatch
v00921,cố,v00921.mp3,487,cố,ok
v00922,cốc,v00922.mp3,1933,cúc,mismatch
v00923,cối,v00923.mp3,2792,cói,mismatch
v00924,cốm,v00924.mp3,3562,cúm,mismatch
v00925,cống,v00925.mp3,1423,cống,ok
v00926,cốp,v00926.mp3,3141,cướp,mismatch
v00927,cốt,v00927.mp3,1561,cúc,mismatch
v00928,cồ,v00928.mp3,3977,cô,tone_mismatch
v00929,cồi,v00929.mp3,5802,côi,tone_mismatch
v00930,cồm,v00930.mp3,5402,cồm,ok
v00931,cồn,v00931.mp3,2050,cùng,mismatch
v00932,cồng,v00932.mp3,2941,công,tone_mismatch
v00933,cổ,v00933.mp3,416,cổ,ok
v00934,cổn,v00934.mp3,6348,cũng,mismatch
v00935,cổng,v00935.mp3,1426,cổng,ok
v00936,cỗ,v00936.mp3,2591,cổ,tone_mismatch
v00937,cỗi,v00937.mp3,3884,cói,mismatch
v00938,cộ,v00938.mp3,2788,cổ,tone_mismatch
v00939,cộc,v00939.mp3,4039,cộng,mismatch
v00940,cội,v00940.mp3,2805,cội,ok
v00941,cộm,v00941.mp3,3264,cộm,ok
v00942,cộng,v00942.mp3,555,cổng,tone_mismatch
v00943,cộp,v00943.mp3,4534,cộp,ok
v00944,cột,v00944.mp3,1434,cộng,mismatch
v00945,cớ,v00945.mp3,2530,cất,mismatch
v00946,cới,v00946.mp3,6943,cưới,mismatch
v00947,cớm,v00947.mp3,6209,cấm,mismatch
v00948,cờ,v00948.mp3,1497,cơ,tone_mismatch
v00949,cời,v00949.mp3,6764,cười,mismatch
v00950,cờn,v00950.mp3,5848,cường,mismatch
v00951,cở,v00951.mp3,4520,cớt,mismatch
v00952,cởi,v00952.mp3,2032,kể,mismatch
v00953,cỡ,v00953.mp3,1895,cỡ,ok
v00954,cỡn,v00954.mp3,5638,cững,mismatch
v00955,cợn,v00955.mp3,4969,cững,mismatch
v00956,cợt,v00956.mp3,3897,cược,mismatch
v00957,cụ,v00957.mp3,517,cụ,ok
v00958,cục,v00958.mp3,553,cục,ok
v00959,cụi,v00959.mp3,3853,cùi,tone_mismatch
v00960,cụm,v00960.mp3,1343,cúm,tone_mismatch
v00961,cụng,v00961.mp3,5031,cùng,tone_mismatch
v00962,cụp,v00962.mp3,5350,cược,mismatch
v00963,cụt,v00963.mp3,2656,cục,mismatch
v00964,củ,v00964.mp3,1451,củ,ok
v00965,của,v00965.mp3,2,của,ok
v00966,củi,v00966.mp3,2859,cuối,mismatch
v00967,củm,v00967.mp3,6017,cúng,mismatch
v00968,củn,v00968.mp3,6229,cũng,mismatch
v00969,củng,v00969.mp3,1850,cũng,tone_mismatch
v00970,cứ,v00970.mp3,482,hứ,mismatch
v00971,cứa,v00971.mp3,3402,cứ,mismatch
v00972,cứng,v00972.mp3,1554,cứng,ok
v00973,cứt,v00973.mp3,6694,cức,mismatch
v00974,cứu,v00974.mp3,264,cứu,ok
v00975,cừ,v00975.mp3,2661,cứ,tone_mismatch
v00976,cừa,v00976.mp3,7175,cưa,tone_mismatch
v00977,cừu,v00977.mp3,3174,cựu,tone_mismatch
v00978,cử,v00978.mp3,617,cử,ok
v00979,cửa,v00979.mp3,470,cửa,ok
v00980,cửi,v00980.mp3,5617,cưới,mismatch
v00981,cửu,v00981.mp3,2045,cứu,tone_mismatch
v00982,cữ,v00982.mp3,3777,cứ,tone_mismatch
v00983,cữu,v00983.mp3,3666,cứu,tone_mismatch
v00984,cự,v00984.mp3,2022,cử,tone_mismatch
v00985,cựa,v00985.mp3,3596,cười,mismatch
v00986,cực,v00986.mp3,658,cực,ok
v00987,cựu,v00987.mp3,1390,cửu,tone_mismatch
v00988,da,v00988.mp3,742,dạ,tone_mismatch
v00989,dai,v00989.mp3,2213,dây,mismatch
v00990,dam,v00990.mp3,4135,yêm,mismatch
v00991,dan,v00991.mp3,2062,giang,mismatch
v00992,dang,v00992.mp3,1942,giang,mismatch
v00993,danh,v00993.mp3,446,danh,ok
v00994,dao,v00994.mp3,992,giao,mismatch
v00995,dau,v00995.mp3,4340,dâu,mismatch
v00996,day,v00996.mp3,2651,dây,mismatch
v00997,de,v00997.mp3,2335,chê,mismatch
v00998,dem,v00998.mp3,5616,kìm,mismatch
